danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_genres,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,193507,4,00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),37i9dQZF1DX6bnzK9KPvrz,"246dkjvS1zLTtiykXe5h60,1Xyo4u8uXC1ZmMpatF05PJ",Post Malone|The Weeknd,43068815|77257554,dfw rap|melodic rap|pop|rap|canadian contemporary r&b|canadian pop|pop,87|94,2021-11-05,day,75,2024-01-08
0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,37i9dQZF1DX6bnzK9KPvrz,"66CXWjxzNUsdJxJ2JdwvnR,1Xyo4u8uXC1ZmMpatF05PJ",Ariana Grande|The Weeknd,95458168|77257554,pop|canadian contemporary r&b|canadian pop|pop,89|94,2014-08-25,day,82,2024-01-08
0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2020-03-20,day,80,2024-01-08
0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,4,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,37i9dQZF1DX6bnzK9KPvrz,"1Xyo4u8uXC1ZmMpatF05PJ,3hteYQFiMFbJY7wS0xDymP",The Weeknd|Gesaffelstein,77257554|549752,canadian contemporary r&b|canadian pop|pop|dark clubbing,94|71,2018-03-30,day,88,2024-01-08
0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,188918,4,1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2022-01-06,day,76,2024-01-08
0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4,0IakguBBeTUsAILmugkEam,You Right,37i9dQZF1DX6bnzK9KPvrz,"5cj0lLjcoR7YOSnhnX0Po5,1Xyo4u8uXC1ZmMpatF05PJ",Doja Cat|The Weeknd,28123408|77257554,dance pop|pop|canadian contemporary r&b|canadian pop|pop,87|94,2021-06-24,day,69,2024-01-08
0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,339023,4,2vgUijXOTRMnWXDtvgMp2b,Take My Breath,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2022-01-06,day,76,2024-01-08
0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,260253,4,2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2016-11-25,day,85,2024-01-08
0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4,0mL82sxCRjrs3br407IdJh,Is There Someone Else?,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2022-01-06,day,87,2024-01-08
0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,214194,4,2SLwbpExuoBDZBpjfefCtV,Out of Time,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2022-01-06,day,80,2024-01-08
0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,249213,4,4F7A0DXBrmUAkp32uenhZt,Party Monster,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2016-11-25,day,83,2024-01-08
0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),37i9dQZF1DX6bnzK9KPvrz,"3hteYQFiMFbJY7wS0xDymP,1Xyo4u8uXC1ZmMpatF05PJ",Gesaffelstein|The Weeknd,549752|77257554,dark clubbing|canadian contemporary r&b|canadian pop|pop,71|94,2019-03-08,day,85,2024-01-08
0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,211814,4,2D4dV2KXDTszzJ3p3cFqhA,Less Than Zero,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2022-01-06,day,79,2024-01-08
0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,4,6huNf4dutXRjJyGn7f5BPS,Pray For Me,37i9dQZF1DX6bnzK9KPvrz,"1Xyo4u8uXC1ZmMpatF05PJ,2YZyLoL8N0Wb9xBt1NhZWg",The Weeknd|Kendrick Lamar,77257554|26526500,canadian contemporary r&b|canadian pop|pop|conscious hip hop|hip hop|rap|west coast rap,94|87,2021-02-05,day,82,2024-01-08
0.52,0.693,5,-7.704,1,0.0331,0.0002,2.2e-05,0.122,0.12,126.985,267505,4,1DzJbVkBELu6jDu6q0T0tk,Nothing Is Lost (You Give Me Strength),37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2022-12-15,day,68,2024-01-08
0.606,0.57,9,-6.684,1,0.032,0.0217,8.47e-06,0.301,0.258,114.033,325305,4,00aqkszH1FdUiJJWvX6iEl,Wicked Games - Original,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2011-03-21,day,73,2024-01-08
0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022,235653,3,25KybV9BOUlvcnv7nN3Pyo,In The Night,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2015-08-28,day,78,2024-01-08
0.466,0.403,4,-10.441,0,0.0502,0.59,9.51e-05,0.1,0.0967,75.033,249102,4,2ye9iWj5V4g6k6HFeTTAKa,High For This - Original,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2011-03-21,day,69,2024-01-08
0.766,0.295,0,-7.893,0,0.0464,0.947,4.44e-05,0.119,0.805,136.016,188107,4,6Y46tOTRhkBamosyuWa6YX,LA FAMA,37i9dQZF1DX6bnzK9KPvrz,"7ltDVBr6mKbRvohxheJ9h1,1Xyo4u8uXC1ZmMpatF05PJ",ROSALÍA|The Weeknd,8067442|77257554,pop|r&b en espanol|canadian contemporary r&b|canadian pop|pop,78|94,2022-03-18,day,78,2024-01-08
0.372,0.478,7,-9.835,0,0.0503,0.482,0.0,0.0844,0.254,101.102,348853,4,7uJH0YdSZL6psjxI6Xy08b,Acquainted,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2015-08-28,day,77,2024-01-08
0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4,6QdnKD1zwEgyOWtkrdzlOF,Hurt You,37i9dQZF1DX6bnzK9KPvrz,"1Xyo4u8uXC1ZmMpatF05PJ,3hteYQFiMFbJY7wS0xDymP",The Weeknd|Gesaffelstein,77257554|549752,canadian contemporary r&b|canadian pop|pop|dark clubbing,94|71,2018-03-30,day,74,2024-01-08
0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,210795,4,58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),37i9dQZF1DX6bnzK9KPvrz,"7CajNmpbOovFoOoasH2HaY,1Xyo4u8uXC1ZmMpatF05PJ",Calvin Harris|The Weeknd,23070413|77257554,dance pop|edm|electro house|house|pop|pop dance|progressive house|uk dance|canadian contemporary r&b|canadian pop|pop,84|94,2020-08-28,day,69,2024-01-08
0.682,0.51,6,-9.987,0,0.0441,0.143,4.46e-06,0.0797,0.191,120.097,314110,4,4jBfUB4kQJCWOrjGLQqhO0,The Morning - Original,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2011-03-21,day,75,2024-01-08
0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4,4ppTAJUbNXELZcoUaL90wo,Try Me,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2018-03-30,day,74,2024-01-08
0.662,0.511,0,-8.419,1,0.0342,0.00237,0.0036,0.275,0.228,88.989,407316,4,2r7BPog74oaTG5shNYiUnV,House Of Balloons / Glass Table Girls - Original,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2011-03-21,day,77,2024-01-08
0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37e-05,0.189,0.192,173.978,220307,4,4oeaIftdpT3JuZLcCkKmVE,False Alarm,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2016-11-25,day,72,2024-01-08
0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.913,211267,4,4cbdPT6uaBOgOQe3fLMofl,Power is Power (feat. The Weeknd & Travis Scott),37i9dQZF1DX6bnzK9KPvrz,"7tYKF4w9nC0nq9CsPZTHyP,1Xyo4u8uXC1ZmMpatF05PJ,0Y5tJX1MQlPlqiwlOH1tJY,22JdJVovP3pV9XkGTih01c",SZA|The Weeknd|Travis Scott|Game of Thrones,16849233|77257554|26203362|39674,pop|r&b|rap|canadian contemporary r&b|canadian pop|pop|hip hop|rap|slap house|,88|94|91|48,2019-04-26,day,69,2024-01-08
0.542,0.72,1,-5.136,0,0.0628,0.147,0.0,0.348,0.623,149.828,231360,4,4h90qkbnW1Qq6pBhoPvwko,Sidewalks,37i9dQZF1DX6bnzK9KPvrz,"1Xyo4u8uXC1ZmMpatF05PJ,2YZyLoL8N0Wb9xBt1NhZWg",The Weeknd|Kendrick Lamar,77257554|26526500,canadian contemporary r&b|canadian pop|pop|conscious hip hop|hip hop|rap|west coast rap,94|87,2016-11-25,day,74,2024-01-08
0.766,0.788,6,-3.128,0,0.312,0.105,5.81e-06,0.142,0.609,179.984,200482,4,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,37i9dQZF1DX6bnzK9KPvrz,"1r4hJ1h58CWwUQe3MxPuau,1Xyo4u8uXC1ZmMpatF05PJ",Maluma|The Weeknd,34201129|77257554,latin pop|reggaeton|reggaeton colombiano|trap latino|urbano latino|canadian contemporary r&b|canadian pop|pop,84|94,2020-11-05,day,69,2024-01-08
0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,4,7DKS0rX27cCEPsK0R6tFWS,Wasted Times,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2018-03-30,day,72,2024-01-08
0.853,0.663,7,-6.955,0,0.0755,0.0431,8.71e-06,0.0891,0.864,113.998,220173,4,0ifooM33X1iBxVYyOkSbXW,A Lonely Night,37i9dQZF1DX6bnzK9KPvrz,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,77257554,canadian contemporary r&b|canadian pop|pop,94,2016-11-25,day,69,2024-01-08
0.818,0.435,4,-8.167,0,0.322,0.0755,0.0,0.207,0.282,130.046,192000,4,73f5rpLgydSRIvHzRLcJFF,Crazy,37i9dQZF1DZ06evO359MM7,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2023-12-15,day,75,2024-01-08
0.817,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,203438,4,01JMnRUs2YOK6DDpdQASGY,Grace (feat. 42 Dugg),37i9dQZF1DZ06evO359MM7,"5f7VJjfbwm532GiveGC0ZK,45gHcnDnMC15sgx3VL7ROG",Lil Baby|42 Dugg,16366093|983345,atl hip hop|atl trap|rap|trap|detroit trap|southern hip hop|trap,86|70,2020-02-28,day,75,2024-01-08
0.462,0.251,4,-12.072,0,0.159,0.414,0.0,0.201,0.137,89.705,167977,3,1T4k0sw0HldDg004Kw4Oct,Forever (feat. Fridayy),37i9dQZF1DZ06evO359MM7,"5f7VJjfbwm532GiveGC0ZK,7sP4SQ0WY6jfps1I19Ot7i",Lil Baby|Fridayy,16366093|105289,atl hip hop|atl trap|rap|trap|,86|64,2022-10-14,day,72,2024-01-08
0.738,0.666,5,-6.97,0,0.455,0.00361,0.0,0.107,0.215,161.734,177789,4,6ug9fUi5oLLgQgOF1G8WkM,California Breeze,37i9dQZF1DZ06evO359MM7,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2022-10-14,day,72,2024-01-08
0.849,0.581,6,-5.464,0,0.261,0.0178,0.0,0.092,0.274,142.015,217610,4,1IzJxbARcQrOWMZgPw1PNj,Go Hard,37i9dQZF1DZ06evO359MM7,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2023-05-03,day,73,2024-01-08
0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,218320,5,12Fkyg9lpmaz2zmKOfw2Y2,On The Road (feat. Meek Mill & Lil Baby),37i9dQZF1DZ06evO359MM7,"246dkjvS1zLTtiykXe5h60,20sxb77xiYeusSH8cVdatc,5f7VJjfbwm532GiveGC0ZK",Post Malone|Meek Mill|Lil Baby,43068815|7704881|16366093,dfw rap|melodic rap|pop|rap|hip hop|philly rap|pop rap|rap|southern hip hop|trap|atl hip hop|atl trap|rap|trap,87|73|86,2019-09-06,day,70,2024-01-08
0.876,0.528,9,-9.223,1,0.233,0.0619,0.0,0.0904,0.346,123.007,206890,4,0VJXWgw0GWsprapvlpbuyu,Okay,37i9dQZF1DZ06evO359MM7,"6vXTefBL93Dj5IqAWq6OTv,5f7VJjfbwm532GiveGC0ZK,7jAs1uPnpfNmT6e5qtEPxq",French Montana|Lil Baby|ATL Jacob,5255986|16366093|8805,hip hop|pop rap|rap|southern hip hop|trap|atl hip hop|atl trap|rap|trap|,73|86|72,2023-12-08,day,71,2024-01-08
0.775,0.485,5,-7.942,0,0.469,0.151,0.0,0.193,0.532,114.6,193953,5,42TFM7pxF8mRUJTWJdGMeS,350,37i9dQZF1DZ06evO359MM7,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2023-12-15,day,70,2024-01-08
0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,163450,4,2UN0lp72LAusrXi8LLVomt,2step (feat. Lil Baby),37i9dQZF1DZ06evO359MM7,"6eUKZXaKkcviH0Ku9w2n3V,5f7VJjfbwm532GiveGC0ZK",Ed Sheeran|Lil Baby,114827405|16366093,pop|singer-songwriter pop|uk pop|atl hip hop|atl trap|rap|trap,88|86,2022-04-22,day,66,2024-01-08
0.766,0.876,10,-4.256,0,0.0867,0.000979,0.000298,0.102,0.303,145.025,148966,4,0OCFIEsSrmKueOiPK6S3xq,Pepper,37i9dQZF1DZ06evO359MM7,"07CimrZi5vs9iEao47TNQ4,5f7VJjfbwm532GiveGC0ZK,5he5w2lnU9x7JFhnwcekXX",Flowdan|Lil Baby|Skrillex,77172|16366093|7880238,grime|atl hip hop|atl trap|rap|trap|brostep|complextro|edm|electro|pop dance,65|86|75,2023-10-13,day,69,2024-01-08
0.9,0.846,0,-4.884,1,0.224,0.025,0.0,0.204,0.851,129.966,188607,4,6A9wHAasMxed0firnDao1K,No Sucker (feat. Moneybagg Yo),37i9dQZF1DZ06evO359MM7,"5f7VJjfbwm532GiveGC0ZK,3tJoFztHeIJkJWMrx0td2f",Lil Baby|Moneybagg Yo,16366093|4237863,atl hip hop|atl trap|rap|trap|memphis hip hop|rap|southern hip hop|tennessee hip hop|trap,86|74,2020-02-28,day,69,2024-01-08
0.626,0.583,4,-6.102,0,0.334,0.0279,0.0,0.112,0.133,113.42,200471,5,31lopd32BkJBTSgYE16c5e,In A Minute,37i9dQZF1DZ06evO359MM7,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2022-10-14,day,68,2024-01-08
0.883,0.599,11,-5.551,1,0.248,0.0177,0.0,0.179,0.413,142.976,183011,4,02RCbjb9czvQKNGBmEmWob,Woah,37i9dQZF1DZ06evO359MM7,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2020-02-28,day,67,2024-01-08
0.776,0.557,2,-7.441,1,0.545,0.0496,0.0,0.112,0.284,156.978,198722,4,4OkFBMU18NidtaefaTjUq1,Real Spill,37i9dQZF1DZ06evO359MM7,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,atl hip hop|atl trap|rap|trap,86,2022-10-14,day,68,2024-01-08
0.634,0.455,1,-10.13,1,0.195,0.261,1.94e-06,0.23,0.221,161.928,197040,4,6dbENHQHHtWRai4snSvy2w,Always n Forever (feat. Lil Baby),37i9dQZF1DZ06evO359MM7,"7HO5fOXE4gh3lzZn64tX2E,5f7VJjfbwm532GiveGC0ZK",Mariah the Scientist|Lil Baby,306572|16366093,alternative r&b|atl hip hop|atl trap|rap|trap,63|86,2021-07-09,day,65,2024-01-08
0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,171647,4,6Vdyu21iT8qScU1haSjWUU,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",37i9dQZF1DZ06evO359MM7,"6i392l38cR3uBPF0DbNs7S,02ZtVIjKL1PYLlMmP1sz0h,5f7VJjfbwm532GiveGC0ZK,37hAfseJWi0G3Scife12Il,21WS9wngs9AqFckK7yYJPM",Quality Control|Layton Greene|Lil Baby|City Girls|PnB Rock,1316469|468957|16366093|2463009|4060422,melodic rap|trap|pop r&b|atl hip hop|atl trap|rap|trap|scam rap|trap queen|melodic rap|rap|trap,64|55|86|64|67,2019-08-16,day,68,2024-01-08
0.829,0.52,8,-10.34,1,0.294,0.0232,0.0,0.134,0.248,136.103,194118,4,65jw6GhwQW3Db55PxlPEpS,Be Something,37i9dQZF1DZ06evO359MM7,"6AgTAQt8XS6jRWi4sX7w49,5f7VJjfbwm532GiveGC0ZK",Polo G|Lil Baby,10657935|16366093,chicago rap|rap|atl hip hop|atl trap|rap|trap,80|86,2020-05-15,day,66,2024-01-08
0.857,0.427,8,-8.638,1,0.112,0.281,0.0,0.108,0.366,130.033,162453,4,5JtvedSVWW9McnoEAPJwQm,Sex Sounds,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2019-10-11,day,79,2024-01-08
0.656,0.364,11,-10.913,1,0.0824,0.582,0.0,0.252,0.427,96.971,232092,4,5ybZcAwqUF7i9gwABLeXzs,2 Grown (feat. The Kid LAROI),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,2tIP7SsRs7vjIcLrU85W8J",Lil Tjay|The Kid LAROI,7762838|5025586,brooklyn drill|melodic rap|nyc rap|rap|australian hip hop,78|80,2023-07-14,day,73,2024-01-08
0.691,0.656,10,-5.673,0,0.0679,0.222,0.00111,0.153,0.393,89.467,159331,4,6PQK1Y3Dl6dym9pj0y9Chy,Give You What You Want,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2022-11-11,day,71,2024-01-08
0.76,0.615,5,-9.36,0,0.33,0.072,0.0,0.0571,0.351,148.014,168653,4,4uu7gKd1PffC7QEMcMk0Ro,One Take,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2019-10-11,day,70,2024-01-08
0.644,0.504,2,-8.145,1,0.162,0.237,2.55e-06,0.138,0.302,94.04,144344,4,2mNaugzeRDyAq991bw4nqv,Stressed (feat. Summer Walker),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,57LYzLEk2LcFghVwuWbcuS",Lil Tjay|Summer Walker,7762838|5871705,brooklyn drill|melodic rap|nyc rap|rap|r&b|rap,78|78,2023-07-14,day,68,2024-01-08
0.72,0.636,6,-6.793,0,0.219,0.147,0.0,0.112,0.504,140.002,152218,4,0wdlLb695gFP3CSiUAqxls,Project Walls (feat. YoungBoy Never Broke Again),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,7wlFDEWiM5OoIAt8RSli8b",Lil Tjay|YoungBoy Never Broke Again,7762838|12248282,brooklyn drill|melodic rap|nyc rap|rap|baton rouge rap|rap,78|82,2023-07-14,day,67,2024-01-08
0.7,0.776,10,-3.568,0,0.288,0.253,0.0,0.0856,0.745,88.943,151321,4,54iyLNmcnLWNdCqX5pdtuL,Friends - Remix,37i9dQZF1DZ06evO3Jd2qq,"5XJDexmWFLWOkjOEjOVX3e,6jGMq4yGs7aQzuGsMgVgZR,4axKuDPr6WKcDCyh8vueTY",Eladio Carrion|Lil Tjay|Luar La L,5807848|7762838|659168,trap boricua|trap latino|trap triste|urbano latino|brooklyn drill|melodic rap|nyc rap|rap|trap latino|urbano latino,81|78|73,2023-03-17,day,67,2024-01-08
0.545,0.82,8,-4.489,1,0.275,0.0951,0.0,0.29,0.357,141.908,150476,4,25GyyK9CyZRiDCsPY51fIT,Not In The Mood (feat. Fivio Foreign & Kay Flock),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,14CHVeJGrR5xgUGQFV5BVM,2AMeiDbfU2vonrTkpXDKUu",Lil Tjay|Fivio Foreign|Kay Flock,7762838|1223960|719263,brooklyn drill|melodic rap|nyc rap|rap|brooklyn drill|new york drill|trap|bronx drill|melodic drill|new york drill,78|69|64,2021-10-22,day,69,2024-01-08
0.786,0.493,1,-6.64,0,0.0447,0.0567,6e-06,0.31,0.0616,129.974,182145,4,6ekXhxSuvpfGi7xR99Whzd,Scared 2 Be Lonely,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2023-07-14,day,64,2024-01-08
0.712,0.404,5,-7.594,0,0.12,0.32,0.0,0.121,0.548,139.991,222367,4,2ULQtFHTzUK0DqcqWUlXxw,Love Hurts (feat. Toosii),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,6BH1xcDkwbbyrLMUKECsW1",Lil Tjay|Toosii,7762838|1570531,brooklyn drill|melodic rap|nyc rap|rap|north carolina hip hop,78|66,2021-04-02,day,67,2024-01-08
0.873,0.588,1,-7.195,1,0.278,0.126,0.0,0.0927,0.727,147.067,160057,4,7jr6fz888xjUlsAD2tZzKR,Gangsta Boo (with Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"3LZZPxNDGDFVSIPqf4JuEf,6jGMq4yGs7aQzuGsMgVgZR",Ice Spice|Lil Tjay,2658420|7762838,bronx drill|brooklyn drill|melodic rap|nyc rap|rap,76|78,2023-07-21,day,68,2024-01-08
0.521,0.592,9,-9.801,1,0.134,0.0489,0.0,0.267,0.356,129.754,244573,4,395WRTyNwMGx80cDXqg6vM,Ruthless (feat. Jay Critch),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,6Av6GMCOznZIlHuNcBWgf4",Lil Tjay|Jay Critch,7762838|699679,brooklyn drill|melodic rap|nyc rap|rap|nyc rap|trap,78|56,2019-10-11,day,65,2024-01-08
0.729,0.768,6,-7.012,0,0.133,0.0787,2.17e-06,0.107,0.553,148.08,146967,4,1xHcIJHIHwr2PUyTmFTWTy,Bla Bla (feat. Fivio Foreign),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,14CHVeJGrR5xgUGQFV5BVM",Lil Tjay|Fivio Foreign,7762838|1223960,brooklyn drill|melodic rap|nyc rap|rap|brooklyn drill|new york drill|trap,78|69,2023-07-14,day,65,2024-01-08
0.71,0.687,1,-2.552,1,0.0703,0.218,0.0,0.134,0.527,147.086,156821,4,7soBkLenwWM7kB92cuyl04,Pain Talk (feat. Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"6EPlBSH2RSiettczlz7ihV,6jGMq4yGs7aQzuGsMgVgZR",Sleepy Hallow|Lil Tjay,1724554|7762838,brooklyn drill|nyc rap|brooklyn drill|melodic rap|nyc rap|rap,75|78,2023-05-24,day,62,2024-01-08
0.812,0.517,1,-8.524,1,0.0983,0.0708,0.0,0.104,0.17,130.041,147691,4,02WbmXcfVEPDOZH91K8OtL,I Should've Known (feat. Kyle Richh),37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,0hF6lbAjRsq4svrQUr5sgU",Lil Tjay|Kyle Richh,7762838|213652,brooklyn drill|melodic rap|nyc rap|rap|new york drill,78|67,2023-10-20,day,62,2024-01-08
0.685,0.667,11,-6.195,0,0.327,0.122,0.0,0.716,0.304,159.998,190320,4,6Yt0M7Q8apD5sxtgYry7wK,June 22nd,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2023-07-14,day,64,2024-01-08
0.597,0.434,11,-10.161,0,0.648,0.613,0.0,0.093,0.6,80.233,99755,4,7pfTDBYbiNqQxOUOMww9tO,Nuf Said,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2021-04-02,day,59,2024-01-08
0.624,0.528,9,-9.368,1,0.31,0.337,0.0,0.0877,0.683,157.83,170925,4,3TDWIXarI4pfCrjXKr7RtQ,Suicide (with Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"6AgTAQt8XS6jRWi4sX7w49,6jGMq4yGs7aQzuGsMgVgZR",Polo G|Lil Tjay,10657935|7762838,chicago rap|rap|brooklyn drill|melodic rap|nyc rap|rap,80|78,2021-12-03,day,61,2024-01-08
